"time","temperature_2m_max","temperature_2m_min","temperature_2m_mean","apparent_temperature_max","apparent_temperature_min","precipitation_sum","rain_sum","et0_fao_evapotranspiration","relative_humidity_2m_mean","lat","longitude","planting_date","pd_90"
2018-12-02,25.4,21.9,23.3,29,24.6,16.9,16.9,1.81,91,-12.54,-55.72,"2018-10-18","2019-01-16"
2018-12-02,25.4,21.9,23.3,29,24.6,16.9,16.9,1.81,91,-12.54,-55.72,"2018-10-26","2019-01-24"
2018-12-03,25.8,21.6,23.1,29,23.9,18.2,18.2,1.89,90,-12.54,-55.72,"2018-10-18","2019-01-16"
2018-12-03,25.8,21.6,23.1,29,23.9,18.2,18.2,1.89,90,-12.54,-55.72,"2018-10-26","2019-01-24"
2018-12-04,25.6,21.9,23.3,29.9,25,11.5,11.5,2,91,-12.54,-55.72,"2018-10-18","2019-01-16"
2018-12-04,25.6,21.9,23.3,29.9,25,11.5,11.5,2,91,-12.54,-55.72,"2018-10-26","2019-01-24"
2018-12-05,25.9,21.3,23.4,29.9,25.2,11.5,11.5,2.17,91,-12.54,-55.72,"2018-10-18","2019-01-16"
2018-12-05,25.9,21.3,23.4,29.9,25.2,11.5,11.5,2.17,91,-12.54,-55.72,"2018-10-26","2019-01-24"
2018-12-06,28.8,21.1,24.1,36.1,24.5,4.6,4.6,3.1,89,-12.54,-55.72,"2018-10-18","2019-01-16"
2018-12-06,28.8,21.1,24.1,36.1,24.5,4.6,4.6,3.1,89,-12.54,-55.72,"2018-10-26","2019-01-24"
2018-12-07,28.3,21.2,24,33.7,25.1,8,8,3.26,89,-12.54,-55.72,"2018-10-18","2019-01-16"
2018-12-07,28.3,21.2,24,33.7,25.1,8,8,3.26,89,-12.54,-55.72,"2018-10-26","2019-01-24"
2018-12-08,28.4,21.5,24.6,34.1,25.7,2,2,3.7,87,-12.54,-55.72,"2018-10-18","2019-01-16"
2018-12-08,28.4,21.5,24.6,34.1,25.7,2,2,3.7,87,-12.54,-55.72,"2018-10-26","2019-01-24"
2018-12-09,28.2,22,24.4,34.2,25.9,7.5,7.5,3.26,88,-12.54,-55.72,"2018-10-18","2019-01-16"
2018-12-09,28.2,22,24.4,34.2,25.9,7.5,7.5,3.26,88,-12.54,-55.72,"2018-10-26","2019-01-24"
2018-12-10,28.2,21.6,24.1,35.7,24.9,3.4,3.4,3.29,90,-12.54,-55.72,"2018-10-18","2019-01-16"
2018-12-10,28.2,21.6,24.1,35.7,24.9,3.4,3.4,3.29,90,-12.54,-55.72,"2018-10-26","2019-01-24"
2018-12-11,30.8,21.2,25.4,35.9,24.4,0.3,0.3,5.17,81,-12.54,-55.72,"2018-10-18","2019-01-16"
2018-12-11,30.8,21.2,25.4,35.9,24.4,0.3,0.3,5.17,81,-12.54,-55.72,"2018-10-26","2019-01-24"
2018-12-12,30.3,21.4,25.6,36.5,25.1,2.6,2.6,4.72,82,-12.54,-55.72,"2018-10-18","2019-01-16"
2018-12-12,30.3,21.4,25.6,36.5,25.1,2.6,2.6,4.72,82,-12.54,-55.72,"2018-10-26","2019-01-24"
2018-12-13,29.7,21.9,25.2,36,25.9,1.1,1.1,4.66,85,-12.54,-55.72,"2018-10-18","2019-01-16"
2018-12-13,29.7,21.9,25.2,36,25.9,1.1,1.1,4.66,85,-12.54,-55.72,"2018-10-26","2019-01-24"
2018-12-14,30.4,21.5,25.4,36.8,25.9,5.2,5.2,4.72,84,-12.54,-55.72,"2018-10-18","2019-01-16"
2018-12-14,30.4,21.5,25.4,36.8,25.9,5.2,5.2,4.72,84,-12.54,-55.72,"2018-10-26","2019-01-24"
2018-12-15,29.6,22.2,25.5,36.3,26.4,6.8,6.8,4.34,83,-12.54,-55.72,"2018-10-18","2019-01-16"
2018-12-15,29.6,22.2,25.5,36.3,26.4,6.8,6.8,4.34,83,-12.54,-55.72,"2018-10-26","2019-01-24"
2018-12-16,31,21.4,25.7,38.6,25.1,2.4,2.4,5.1,82,-12.54,-55.72,"2018-10-18","2019-01-16"
2018-12-16,31,21.4,25.7,38.6,25.1,2.4,2.4,5.1,82,-12.54,-55.72,"2018-10-26","2019-01-24"
2018-12-17,30,20.7,25.3,36.5,24,3.4,3.4,4.83,83,-12.54,-55.72,"2018-10-18","2019-01-16"
2018-12-17,30,20.7,25.3,36.5,24,3.4,3.4,4.83,83,-12.54,-55.72,"2018-10-26","2019-01-24"
2018-12-18,28.9,21.4,24.5,34.3,24.9,5.4,5.4,4.07,84,-12.54,-55.72,"2018-10-18","2019-01-16"
2018-12-18,28.9,21.4,24.5,34.3,24.9,5.4,5.4,4.07,84,-12.54,-55.72,"2018-10-26","2019-01-24"
2018-12-19,30.4,20.9,25.2,37.4,24.4,0.9,0.9,4.42,83,-12.54,-55.72,"2018-10-18","2019-01-16"
2018-12-19,30.4,20.9,25.2,37.4,24.4,0.9,0.9,4.42,83,-12.54,-55.72,"2018-10-26","2019-01-24"
2018-12-20,30.2,22.3,25.8,37.5,26.7,1.8,1.8,4.09,85,-12.54,-55.72,"2018-10-18","2019-01-16"
2018-12-20,30.2,22.3,25.8,37.5,26.7,1.8,1.8,4.09,85,-12.54,-55.72,"2018-10-26","2019-01-24"
2018-12-21,29.8,22.5,25.5,37.2,27.3,4.1,4.1,4.14,87,-12.54,-55.72,"2018-10-18","2019-01-16"
2018-12-21,29.8,22.5,25.5,37.2,27.3,4.1,4.1,4.14,87,-12.54,-55.72,"2018-10-26","2019-01-24"
2018-12-22,31.5,22.2,26.1,38.5,26.5,0.7,0.7,5.17,83,-12.54,-55.72,"2018-10-18","2019-01-16"
2018-12-22,31.5,22.2,26.1,38.5,26.5,0.7,0.7,5.17,83,-12.54,-55.72,"2018-10-26","2019-01-24"
2018-12-23,29.6,22.5,26,35.7,26.6,2.9,2.9,4.7,82,-12.54,-55.72,"2018-10-18","2019-01-16"
2018-12-23,29.6,22.5,26,35.7,26.6,2.9,2.9,4.7,82,-12.54,-55.72,"2018-10-26","2019-01-24"
2018-12-24,30,21.6,25,36.1,25.9,2.5,2.5,4.2,87,-12.54,-55.72,"2018-10-18","2019-01-16"
2018-12-24,30,21.6,25,36.1,25.9,2.5,2.5,4.2,87,-12.54,-55.72,"2018-10-26","2019-01-24"
2018-12-25,30.2,22,25.8,36.9,26.1,0.7,0.7,4.94,83,-12.54,-55.72,"2018-10-18","2019-01-16"
2018-12-25,30.2,22,25.8,36.9,26.1,0.7,0.7,4.94,83,-12.54,-55.72,"2018-10-26","2019-01-24"
2018-12-26,30.5,21.6,25.8,35.9,25.5,1.4,1.4,4.82,82,-12.54,-55.72,"2018-10-18","2019-01-16"
2018-12-26,30.5,21.6,25.8,35.9,25.5,1.4,1.4,4.82,82,-12.54,-55.72,"2018-10-26","2019-01-24"
2018-12-27,29.2,22.5,25,35,27,4.1,4.1,3.68,89,-12.54,-55.72,"2018-10-18","2019-01-16"
2018-12-27,29.2,22.5,25,35,27,4.1,4.1,3.68,89,-12.54,-55.72,"2018-10-26","2019-01-24"
2018-12-28,28,22.4,24.4,33.7,26.7,4.7,4.7,2.69,89,-12.54,-55.72,"2018-10-18","2019-01-16"
2018-12-28,28,22.4,24.4,33.7,26.7,4.7,4.7,2.69,89,-12.54,-55.72,"2018-10-26","2019-01-24"
2018-12-29,25.6,22.4,23.8,30.4,27,19,19,1.78,94,-12.54,-55.72,"2018-10-18","2019-01-16"
2018-12-29,25.6,22.4,23.8,30.4,27,19,19,1.78,94,-12.54,-55.72,"2018-10-26","2019-01-24"
2018-12-30,27,22,24.1,31.5,25.9,13.8,13.8,2.55,89,-12.54,-55.72,"2018-10-18","2019-01-16"
2018-12-30,27,22,24.1,31.5,25.9,13.8,13.8,2.55,89,-12.54,-55.72,"2018-10-26","2019-01-24"
2018-12-31,27.1,21.6,23.8,31.6,25.9,1.5,1.5,2.78,91,-12.54,-55.72,"2018-10-18","2019-01-16"
2018-12-31,27.1,21.6,23.8,31.6,25.9,1.5,1.5,2.78,91,-12.54,-55.72,"2018-10-26","2019-01-24"
2019-01-01,26.8,22,23.9,31.6,26.2,2.7,2.7,2.74,90,-12.54,-55.72,"2018-10-18","2019-01-16"
2019-01-01,26.8,22,23.9,31.6,26.2,2.7,2.7,2.74,90,-12.54,-55.72,"2018-10-26","2019-01-24"
2019-01-02,30.6,21.3,25.3,37.2,25.2,0.9,0.9,4.93,84,-12.54,-55.72,"2018-10-18","2019-01-16"
2019-01-02,30.6,21.3,25.3,37.2,25.2,0.9,0.9,4.93,84,-12.54,-55.72,"2018-10-26","2019-01-24"
2019-01-03,31.5,22.4,26.2,39.1,27,0.5,0.5,5.19,85,-12.54,-55.72,"2018-10-18","2019-01-16"
2019-01-03,31.5,22.4,26.2,39.1,27,0.5,0.5,5.19,85,-12.54,-55.72,"2018-10-26","2019-01-24"
2019-01-04,30.3,22.3,25.9,37.6,26.5,11.8,11.8,4.61,84,-12.54,-55.72,"2018-10-18","2019-01-16"
2019-01-04,30.3,22.3,25.9,37.6,26.5,11.8,11.8,4.61,84,-12.54,-55.72,"2018-10-26","2019-01-24"
2019-01-05,29.8,22.9,25.4,36.1,27.7,7.2,7.2,3.58,89,-12.54,-55.72,"2018-10-18","2019-01-16"
2019-01-05,29.8,22.9,25.4,36.1,27.7,7.2,7.2,3.58,89,-12.54,-55.72,"2018-10-26","2019-01-24"
2019-01-06,28.8,22.1,25.1,34.5,26.2,3.5,3.5,3.46,87,-12.54,-55.72,"2018-10-18","2019-01-16"
2019-01-06,28.8,22.1,25.1,34.5,26.2,3.5,3.5,3.46,87,-12.54,-55.72,"2018-10-26","2019-01-24"
2019-01-07,27.9,22.4,24.8,32.1,25.4,3,3,3.47,86,-12.54,-55.72,"2018-10-18","2019-01-16"
2019-01-07,27.9,22.4,24.8,32.1,25.4,3,3,3.47,86,-12.54,-55.72,"2018-10-26","2019-01-24"
2019-01-08,29.9,22.5,25.4,35.3,26.7,4.2,4.2,4.87,82,-12.54,-55.72,"2018-10-18","2019-01-16"
2019-01-08,29.9,22.5,25.4,35.3,26.7,4.2,4.2,4.87,82,-12.54,-55.72,"2018-10-26","2019-01-24"
2019-01-09,30.5,20.6,25.6,36.8,24,0.3,0.3,5.03,82,-12.54,-55.72,"2018-10-18","2019-01-16"
2019-01-09,30.5,20.6,25.6,36.8,24,0.3,0.3,5.03,82,-12.54,-55.72,"2018-10-26","2019-01-24"
2019-01-10,28.5,21.4,24.5,33.5,25.1,4.3,4.3,3.75,87,-12.54,-55.72,"2018-10-18","2019-01-16"
2019-01-10,28.5,21.4,24.5,33.5,25.1,4.3,4.3,3.75,87,-12.54,-55.72,"2018-10-26","2019-01-24"
2019-01-11,28,21.6,24.1,34.1,25.3,8.4,8.4,3.95,88,-12.54,-55.72,"2018-10-18","2019-01-16"
2019-01-11,28,21.6,24.1,34.1,25.3,8.4,8.4,3.95,88,-12.54,-55.72,"2018-10-26","2019-01-24"
2019-01-12,29.2,20.5,24.3,35.7,23.9,5,5,4.5,86,-12.54,-55.72,"2018-10-18","2019-01-16"
2019-01-12,29.2,20.5,24.3,35.7,23.9,5,5,4.5,86,-12.54,-55.72,"2018-10-26","2019-01-24"
2019-01-13,29.7,20.4,24.6,35.2,23.8,0.7,0.7,4.51,83,-12.54,-55.72,"2018-10-18","2019-01-16"
2019-01-13,29.7,20.4,24.6,35.2,23.8,0.7,0.7,4.51,83,-12.54,-55.72,"2018-10-26","2019-01-24"
2019-01-14,29.3,21.1,25,35.4,24.9,6.8,6.8,4.72,85,-12.54,-55.72,"2018-10-18","2019-01-16"
2019-01-14,29.3,21.1,25,35.4,24.9,6.8,6.8,4.72,85,-12.54,-55.72,"2018-10-26","2019-01-24"
2019-01-15,30.5,21.9,25.3,37.3,26.1,1.8,1.8,4.82,86,-12.54,-55.72,"2018-10-18","2019-01-16"
2019-01-15,30.5,21.9,25.3,37.3,26.1,1.8,1.8,4.82,86,-12.54,-55.72,"2018-10-26","2019-01-24"
2019-01-16,30.2,21.5,25.6,37.6,25.1,3.2,3.2,5.05,83,-12.54,-55.72,"2018-10-18","2019-01-16"
2019-01-16,30.2,21.5,25.6,37.6,25.1,3.2,3.2,5.05,83,-12.54,-55.72,"2018-10-26","2019-01-24"
2019-01-17,31.5,22.1,27,39,26.1,0,0,5.35,79,-12.54,-55.72,"2018-10-26","2019-01-24"
2019-01-18,31.9,23,26.8,40.4,27.4,7,7,5.2,80,-12.54,-55.72,"2018-10-26","2019-01-24"
2019-01-19,30.9,21.5,25.6,37.4,25.8,5.9,5.9,4.68,85,-12.54,-55.72,"2018-10-26","2019-01-24"
2019-01-20,29.5,23.4,25.6,36.8,27.2,7.6,7.6,3.75,85,-12.54,-55.72,"2018-10-26","2019-01-24"
2019-01-21,30.6,22.4,25.5,38.8,26.9,2.9,2.9,4.63,88,-12.54,-55.72,"2018-10-26","2019-01-24"
2019-01-22,30.8,22.6,26.2,38.9,27.2,1,1,4.82,84,-12.54,-55.72,"2018-10-26","2019-01-24"
2019-01-23,31,22.9,26.1,37.6,27.6,8.7,8.7,4.55,87,-12.54,-55.72,"2018-10-26","2019-01-24"
2019-01-24,29,22.9,25.5,34.7,27.2,5.2,5.2,3.26,89,-12.54,-55.72,"2018-10-26","2019-01-24"
2019-10-14,29.2,22.7,25.8,33.4,26,3.9,3.9,3.35,77,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-10-15,31.8,21.1,26.1,36.2,24.5,0.7,0.7,4.05,76,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-10-16,31.6,22.5,26.8,35.4,25.5,0,0,4.73,68,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-10-17,31,21.4,25.8,35.2,24.8,0.4,0.4,4.23,76,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-10-18,32.8,22.4,26.6,36.9,26.6,0,0,3.64,73,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-10-19,33.8,22,27.3,38.3,25.6,0,0,4.67,68,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-10-20,31.6,22.6,26.9,36.4,25.9,0.2,0.2,4.32,73,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-10-21,32.7,22.2,27,36.3,26,0.1,0.1,4.72,73,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-10-22,28.5,22.4,25.2,32.3,26.2,1.9,1.9,2.7,76,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-10-23,32,21,25.9,36.9,24.2,0,0,4.47,72,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-10-24,33.1,22.2,26.7,37.6,26.5,0.7,0.7,4.35,74,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-10-25,29.4,22.5,25.4,33.1,27.1,0,0,2.83,84,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-10-26,30.6,22.2,25.3,36.4,26.1,8.1,8.1,4.23,82,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-10-27,31.9,21.8,26,37.7,25.8,0.2,0.2,4.67,82,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-10-28,31.2,22.6,26.2,36.3,26.1,0,0,3.92,76,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-10-29,31,22,26.3,35.5,25.6,0,0,4.7,74,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-10-30,33.1,23.4,27,39,28.1,2.4,2.4,4.61,77,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-10-31,30.9,22.8,26.4,35.4,27.2,0.1,0.1,3.89,76,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-11-01,32.3,21.5,26,36.5,25.3,10,10,5.05,76,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-11-02,32.3,23.2,27.1,37.4,27,0.4,0.4,4.94,71,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-11-03,30,22.4,26.1,36.8,26.7,3.6,3.6,4.31,84,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-11-04,31.7,21.5,25.8,37.9,25.4,0.3,0.3,4.8,82,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-11-05,33.1,22.4,27.4,38.4,26,0,0,5.16,73,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-11-06,30.9,23,26.6,36.6,27.2,1.9,1.9,4.4,77,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-11-06,30.9,23,26.6,36.6,27.2,1.9,1.9,4.4,77,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-11-07,30.9,22.5,25.8,35.3,26.6,6.1,6.1,3.49,78,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-11-07,30.9,22.5,25.8,35.3,26.6,6.1,6.1,3.49,78,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-11-08,32.2,23,26.9,36.5,27.1,0,0,4.34,73,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-11-08,32.2,23,26.9,36.5,27.1,0,0,4.34,73,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-11-09,31.6,22.4,26.3,36.2,26.2,0.2,0.2,3.98,73,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-11-09,31.6,22.4,26.3,36.2,26.2,0.2,0.2,3.98,73,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-11-10,32.5,21.5,26.6,37.3,25.3,14.9,14.9,4.63,74,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-11-10,32.5,21.5,26.6,37.3,25.3,14.9,14.9,4.63,74,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-11-11,31.4,22.8,26.1,36.3,27.6,16.4,16.4,4.1,83,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-11-11,31.4,22.8,26.1,36.3,27.6,16.4,16.4,4.1,83,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-11-12,31,22.4,26.4,37.5,26.5,3.5,3.5,3.98,79,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-11-12,31,22.4,26.4,37.5,26.5,3.5,3.5,3.98,79,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-11-13,27.9,22,24.8,32.3,26.2,2.8,2.8,2.49,85,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-11-13,27.9,22,24.8,32.3,26.2,2.8,2.8,2.49,85,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-11-14,30.8,22.6,26.2,36,27.1,4.4,4.4,4.07,79,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-11-14,30.8,22.6,26.2,36,27.1,4.4,4.4,4.07,79,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-11-15,30.1,22.6,25.1,35.2,25.7,0.8,0.8,3,78,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-11-15,30.1,22.6,25.1,35.2,25.7,0.8,0.8,3,78,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-11-16,29.2,23.5,25.9,33.3,27.5,1.9,1.9,3.18,79,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-11-16,29.2,23.5,25.9,33.3,27.5,1.9,1.9,3.18,79,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-11-17,25.8,22.5,23.7,30,26.4,8.5,8.5,1.63,89,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-11-17,25.8,22.5,23.7,30,26.4,8.5,8.5,1.63,89,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-11-18,29,21.9,24.6,33.8,26.2,6.6,6.6,3.56,87,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-11-18,29,21.9,24.6,33.8,26.2,6.6,6.6,3.56,87,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-11-19,28.5,22,24.4,33.6,25.5,29.8,29.8,3.06,87,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-11-19,28.5,22,24.4,33.6,25.5,29.8,29.8,3.06,87,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-11-20,28.8,21.6,24.8,34.3,25.8,1.2,1.2,3.3,85,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-11-20,28.8,21.6,24.8,34.3,25.8,1.2,1.2,3.3,85,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-11-21,30.4,21.1,25.8,36.9,24.9,0.8,0.8,4.68,80,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-11-21,30.4,21.1,25.8,36.9,24.9,0.8,0.8,4.68,80,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-11-22,30.8,21.3,25,37.1,24.7,9.7,9.7,4.78,82,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-11-22,30.8,21.3,25,37.1,24.7,9.7,9.7,4.78,82,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-11-23,29.4,21.6,24.7,35.4,25.5,4.2,4.2,3.93,87,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-11-23,29.4,21.6,24.7,35.4,25.5,4.2,4.2,3.93,87,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-11-24,30.6,21,25.2,36.2,24.7,4.7,4.7,4.55,85,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-11-24,30.6,21,25.2,36.2,24.7,4.7,4.7,4.55,85,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-11-25,31.4,22.5,26.5,36.4,27,0.2,0.2,5.01,80,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-11-25,31.4,22.5,26.5,36.4,27,0.2,0.2,5.01,80,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-11-26,30.8,22.5,26.2,37.3,27,5.3,5.3,4.34,85,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-11-26,30.8,22.5,26.2,37.3,27,5.3,5.3,4.34,85,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-11-27,28.9,22.1,25.2,34.3,26.5,0.3,0.3,2.72,85,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-11-27,28.9,22.1,25.2,34.3,26.5,0.3,0.3,2.72,85,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-11-28,26.9,23,24.8,31.3,27,4.3,4.3,2.11,87,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-11-28,26.9,23,24.8,31.3,27,4.3,4.3,2.11,87,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-11-29,31,22.1,26.3,36.5,26.3,2.7,2.7,5.07,76,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-11-29,31,22.1,26.3,36.5,26.3,2.7,2.7,5.07,76,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-11-30,32,22.8,26.6,37.9,27,3.1,3.1,4.87,80,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-11-30,32,22.8,26.6,37.9,27,3.1,3.1,4.87,80,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-12-01,31.2,23.5,26.6,38.7,27.9,4.8,4.8,4.2,83,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-12-01,31.2,23.5,26.6,38.7,27.9,4.8,4.8,4.2,83,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-12-02,29.7,22.1,25.2,35.5,26.5,0.1,0.1,4.07,84,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-12-02,29.7,22.1,25.2,35.5,26.5,0.1,0.1,4.07,84,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-12-03,31.1,22.4,26.3,37.1,26.2,2.2,2.2,4.72,80,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-12-03,31.1,22.4,26.3,37.1,26.2,2.2,2.2,4.72,80,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-12-04,31.7,21.9,26.4,38.2,26.2,0,0,4.94,81,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-12-04,31.7,21.9,26.4,38.2,26.2,0,0,4.94,81,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-12-05,30.5,22.8,26.2,37.3,27.1,4.2,4.2,4.17,82,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-12-05,30.5,22.8,26.2,37.3,27.1,4.2,4.2,4.17,82,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-12-06,30.4,23.5,25.9,37.2,28.5,9.1,9.1,4.38,86,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-12-06,30.4,23.5,25.9,37.2,28.5,9.1,9.1,4.38,86,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-12-07,27,22.6,24.4,32.1,27,7,7,2.53,90,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-12-07,27,22.6,24.4,32.1,27,7,7,2.53,90,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-12-08,31.6,21.4,26,38.3,25.6,0.8,0.8,5.12,82,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-12-08,31.6,21.4,26,38.3,25.6,0.8,0.8,5.12,82,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-12-09,30.8,22.5,26.1,36,26.7,1,1,3.96,80,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-12-09,30.8,22.5,26.1,36,26.7,1,1,3.96,80,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-12-10,27.5,22.2,24.2,30.5,25.8,15.5,15.5,2.5,88,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-12-10,27.5,22.2,24.2,30.5,25.8,15.5,15.5,2.5,88,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-12-11,30.3,20.9,25.2,35.5,24.6,0,0,4.89,81,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-12-11,30.3,20.9,25.2,35.5,24.6,0,0,4.89,81,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-12-12,30.5,22,25.7,36.8,26,2.6,2.6,4.85,83,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-12-12,30.5,22,25.7,36.8,26,2.6,2.6,4.85,83,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-12-13,28.8,22.2,25,35.1,26.2,5.5,5.5,3.77,86,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-12-13,28.8,22.2,25,35.1,26.2,5.5,5.5,3.77,86,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-12-14,30.6,21.5,25.6,36.4,25.5,0.8,0.8,4.59,84,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-12-14,30.6,21.5,25.6,36.4,25.5,0.8,0.8,4.59,84,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-12-15,30.4,22.5,26,37.5,27.4,2.3,2.3,4.2,87,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-12-15,30.4,22.5,26,37.5,27.4,2.3,2.3,4.2,87,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-12-16,28.6,23.2,26,34.2,28.4,7.7,7.7,3.48,89,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-12-16,28.6,23.2,26,34.2,28.4,7.7,7.7,3.48,89,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-12-17,27.9,22.5,24.6,33.4,26.8,5.8,5.8,3.38,88,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-12-17,27.9,22.5,24.6,33.4,26.8,5.8,5.8,3.38,88,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-12-18,31.6,21.6,26,38.4,25.4,0.8,0.8,4.73,82,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-12-18,31.6,21.6,26,38.4,25.4,0.8,0.8,4.73,82,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-12-19,31,22.6,26.2,38.1,26.7,1.8,1.8,4.99,83,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-12-19,31,22.6,26.2,38.1,26.7,1.8,1.8,4.99,83,-12.54,-55.72,"2019-11-06","2020-02-04"
2019-12-20,30,22.4,25.2,36.6,26.6,5.9,5.9,3.89,85,-12.54,-55.72,"2019-10-14","2020-01-12"
2019-12-20,30,22.4,25.2,36.6,26.6,5.9,5.9,3.89,85,-12.54,-55.72,"2019-11-06","2020-02-04"
